name,time,value
CisnienieAtmosferyczne,1601154900941000000,999
CisnienieAtmosferyczne,1601155200948000000,999
CisnienieAtmosferyczne,1601155500954000000,999
CisnienieAtmosferyczne,1601155537450000000,1000
CisnienieAtmosferyczne,1601155800977000000,1000
CisnienieAtmosferyczne,1601156100984000000,1000
CisnienieAtmosferyczne,1601156400990000000,1000
CisnienieAtmosferyczne,1601156700995000000,1000
CisnienieAtmosferyczne,1601157001003000000,1000
CisnienieAtmosferyczne,1601157300014000000,1000
CisnienieAtmosferyczne,1601157600028000000,1000
CisnienieAtmosferyczne,1601157900041000000,1000
CisnienieAtmosferyczne,1601158200052000000,1000
CisnienieAtmosferyczne,1601158246478000000,1001
CisnienieAtmosferyczne,1601158500065000000,1001
CisnienieAtmosferyczne,1601158800077000000,1001
CisnienieAtmosferyczne,1601159100091000000,1001
CisnienieAtmosferyczne,1601159400101000000,1001
CisnienieAtmosferyczne,1601159700113000000,1001
CisnienieAtmosferyczne,1601160000126000000,1001
CisnienieAtmosferyczne,1601160300139000000,1001
CisnienieAtmosferyczne,1601160600151000000,1001
CisnienieAtmosferyczne,1601160900174000000,1001
CisnienieAtmosferyczne,1601161200186000000,1001
CisnienieAtmosferyczne,1601161500199000000,1001
CisnienieAtmosferyczne,1601161800211000000,1001
CisnienieAtmosferyczne,1601162100222000000,1001
CisnienieAtmosferyczne,1601162400234000000,1001
CisnienieAtmosferyczne,1601162700246000000,1001
CisnienieAtmosferyczne,1601163000260000000,1001
CisnienieAtmosferyczne,1601163300271000000,1001
CisnienieAtmosferyczne,1601163600286000000,1001
CisnienieAtmosferyczne,1601163900298000000,1001
CisnienieAtmosferyczne,1601164800232000000,1001
CisnienieAtmosferyczne,1601165700248000000,1001
CisnienieAtmosferyczne,1601166600266000000,1001
CisnienieAtmosferyczne,1601167500292000000,1001
CisnienieAtmosferyczne,1601168400308000000,1001
CisnienieAtmosferyczne,1601169300332000000,1001
CisnienieAtmosferyczne,1601169985596000000,1000
CisnienieAtmosferyczne,1601170200351000000,1000
CisnienieAtmosferyczne,1601171100366000000,1000
CisnienieAtmosferyczne,1601172000383000000,1000
CisnienieAtmosferyczne,1601172900402000000,1000
CisnienieAtmosferyczne,1601173800425000000,1000
CisnienieAtmosferyczne,1601174700447000000,1000
CisnienieAtmosferyczne,1601175600464000000,1000
CisnienieAtmosferyczne,1601176500477000000,1000
CisnienieAtmosferyczne,1601177400487000000,1000
CisnienieAtmosferyczne,1601178300496000000,1000
CisnienieAtmosferyczne,1601179015686000000,1001
CisnienieAtmosferyczne,1601179200505000000,1001
CisnienieAtmosferyczne,1601180100520000000,1001
CisnienieAtmosferyczne,1601180822707000000,1000
CisnienieAtmosferyczne,1601181000535000000,1000
CisnienieAtmosferyczne,1601181900557000000,1000
CisnienieAtmosferyczne,1601182800567000000,1000
CisnienieAtmosferyczne,1601183700576000000,1000
CisnienieAtmosferyczne,1601184600593000000,1000
CisnienieAtmosferyczne,1601185500609000000,1000
CisnienieAtmosferyczne,1601186400619000000,1000
CisnienieAtmosferyczne,1601187143767000000,1001
CisnienieAtmosferyczne,1601187300642000000,1001
CisnienieAtmosferyczne,1601188200651000000,1001
CisnienieAtmosferyczne,1601189100680000000,1001
CisnienieAtmosferyczne,1601190000696000000,1001
CisnienieAtmosferyczne,1601190900705000000,1001
CisnienieAtmosferyczne,1601191800716000000,1001
CisnienieAtmosferyczne,1601192700736000000,1001
CisnienieAtmosferyczne,1601193600747000000,1001
CisnienieAtmosferyczne,1601194367836000000,1002
CisnienieAtmosferyczne,1601194500756000000,1002
CisnienieAtmosferyczne,1601195400768000000,1002
CisnienieAtmosferyczne,1601196300778000000,1002
CisnienieAtmosferyczne,1601197200802000000,1002
CisnienieAtmosferyczne,1601198100813000000,1002
CisnienieAtmosferyczne,1601199000822000000,1002
CisnienieAtmosferyczne,1601199900836000000,1002
CisnienieAtmosferyczne,1601200800849000000,1002
CisnienieAtmosferyczne,1601201700858000000,1002
CisnienieAtmosferyczne,1601202600867000000,1002
CisnienieAtmosferyczne,1601203397928000000,1003
CisnienieAtmosferyczne,1601203500879000000,1003
CisnienieAtmosferyczne,1601204300929000000,1002
CisnienieAtmosferyczne,1601204400888000000,1002
CisnienieAtmosferyczne,1601205203937000000,1003
CisnienieAtmosferyczne,1601205300898000000,1003
CisnienieAtmosferyczne,1601206200909000000,1003
CisnienieAtmosferyczne,1601207100918000000,1003
CisnienieAtmosferyczne,1601208000929000000,1003
CisnienieAtmosferyczne,1601208900942000000,1003
CisnienieAtmosferyczne,1601209800955000000,1003
CisnienieAtmosferyczne,1601210622013000000,1004
CisnienieAtmosferyczne,1601210700964000000,1004
CisnienieAtmosferyczne,1601211600984000000,1004
CisnienieAtmosferyczne,1601212500017000000,1004
CisnienieAtmosferyczne,1601213400026000000,1004
CisnienieAtmosferyczne,1601214234030000000,1005
CisnienieAtmosferyczne,1601214300045000000,1005
CisnienieAtmosferyczne,1601215200061000000,1005
CisnienieAtmosferyczne,1601216100076000000,1005
CisnienieAtmosferyczne,1601217000095000000,1005
CisnienieAtmosferyczne,1601217846071000000,1006
CisnienieAtmosferyczne,1601217900110000000,1006
CisnienieAtmosferyczne,1601218800123000000,1006
CisnienieAtmosferyczne,1601219700140000000,1006
CisnienieAtmosferyczne,1601220600156000000,1006
CisnienieAtmosferyczne,1601221500179000000,1006
CisnienieAtmosferyczne,1601222400188000000,1006
CisnienieAtmosferyczne,1601223264123000000,1007
CisnienieAtmosferyczne,1601223300203000000,1007
CisnienieAtmosferyczne,1601224200222000000,1007
CisnienieAtmosferyczne,1601225100237000000,1007
CisnienieAtmosferyczne,1601225973143000000,1008
CisnienieAtmosferyczne,1601226000253000000,1008
CisnienieAtmosferyczne,1601226900274000000,1008
CisnienieAtmosferyczne,1601227800292000000,1008
CisnienieAtmosferyczne,1601228700306000000,1008
CisnienieAtmosferyczne,1601229585184000000,1009
CisnienieAtmosferyczne,1601229600326000000,1009
CisnienieAtmosferyczne,1601230500343000000,1009
CisnienieAtmosferyczne,1601231400379000000,1009
CisnienieAtmosferyczne,1601232300403000000,1009
CisnienieAtmosferyczne,1601233200426000000,1009
CisnienieAtmosferyczne,1601234100229000000,1010
CisnienieAtmosferyczne,1601234100434000000,1010
CisnienieAtmosferyczne,1601235000454000000,1010
CisnienieAtmosferyczne,1601235900469000000,1010
CisnienieAtmosferyczne,1601236800485000000,1010
CisnienieAtmosferyczne,1601237700521000000,1010
CisnienieAtmosferyczne,1601237712262000000,1011
CisnienieAtmosferyczne,1601238600539000000,1011
CisnienieAtmosferyczne,1601239500554000000,1011
CisnienieAtmosferyczne,1601240400569000000,1011
CisnienieAtmosferyczne,1601241300587000000,1011
CisnienieAtmosferyczne,1601241324302000000,1012
CisnienieAtmosferyczne,1601242200610000000,1012
CisnienieAtmosferyczne,1601243100627000000,1012
CisnienieAtmosferyczne,1601244000643000000,1012
CisnienieAtmosferyczne,1601244900665000000,1012
CisnienieAtmosferyczne,1601245800684000000,1012
CisnienieAtmosferyczne,1601246700692000000,1012
CisnienieAtmosferyczne,1601247600704000000,1012
CisnienieAtmosferyczne,1601247645360000000,1013
CisnienieAtmosferyczne,1601248500712000000,1013
CisnienieAtmosferyczne,1601249400720000000,1013
CisnienieAtmosferyczne,1601250300731000000,1013
CisnienieAtmosferyczne,1601251200747000000,1013
CisnienieAtmosferyczne,1601252100758000000,1013
CisnienieAtmosferyczne,1601253000768000000,1013
CisnienieAtmosferyczne,1601253900776000000,1013
CisnienieAtmosferyczne,1601254800783000000,1013
CisnienieAtmosferyczne,1601255700793000000,1013
CisnienieAtmosferyczne,1601256600800000000,1013
CisnienieAtmosferyczne,1601257500815000000,1013
CisnienieAtmosferyczne,1601258400822000000,1013
CisnienieAtmosferyczne,1601259300831000000,1013
CisnienieAtmosferyczne,1601260200839000000,1013
CisnienieAtmosferyczne,1601261100848000000,1013
CisnienieAtmosferyczne,1601261190489000000,1014
CisnienieAtmosferyczne,1601262000856000000,1014
CisnienieAtmosferyczne,1601262900879000000,1014
CisnienieAtmosferyczne,1601263800897000000,1014
CisnienieAtmosferyczne,1601264700906000000,1014
CisnienieAtmosferyczne,1601265600914000000,1014
CisnienieAtmosferyczne,1601266500932000000,1014
CisnienieAtmosferyczne,1601266608538000000,1015
CisnienieAtmosferyczne,1601267400948000000,1015
CisnienieAtmosferyczne,1601268300967000000,1015
CisnienieAtmosferyczne,1601269200993000000,1015
CisnienieAtmosferyczne,1601270101010000000,1015
CisnienieAtmosferyczne,1601271000026000000,1015
CisnienieAtmosferyczne,1601271900044000000,1015
CisnienieAtmosferyczne,1601272026587000000,1016
CisnienieAtmosferyczne,1601272800070000000,1016
CisnienieAtmosferyczne,1601273700087000000,1016
CisnienieAtmosferyczne,1601274600104000000,1016
CisnienieAtmosferyczne,1601275500122000000,1016
CisnienieAtmosferyczne,1601276400137000000,1016
CisnienieAtmosferyczne,1601277300156000000,1016
CisnienieAtmosferyczne,1601278200172000000,1016
CisnienieAtmosferyczne,1601279100187000000,1016
CisnienieAtmosferyczne,1601280000204000000,1016
CisnienieAtmosferyczne,1601280900220000000,1016
CisnienieAtmosferyczne,1601281800237000000,1016
CisnienieAtmosferyczne,1601282700256000000,1016
CisnienieAtmosferyczne,1601283600271000000,1016
CisnienieAtmosferyczne,1601284500287000000,1016
CisnienieAtmosferyczne,1601285400308000000,1016
CisnienieAtmosferyczne,1601286300323000000,1016
CisnienieAtmosferyczne,1601287200340000000,1016
CisnienieAtmosferyczne,1601288100354000000,1016
CisnienieAtmosferyczne,1601289000371000000,1016
CisnienieAtmosferyczne,1601289900387000000,1016
CisnienieAtmosferyczne,1601290800401000000,1016
CisnienieAtmosferyczne,1601291700417000000,1016
CisnienieAtmosferyczne,1601292600436000000,1016
CisnienieAtmosferyczne,1601293500450000000,1016
CisnienieAtmosferyczne,1601294400466000000,1016
CisnienieAtmosferyczne,1601295300482000000,1016
CisnienieAtmosferyczne,1601296200499000000,1016
CisnienieAtmosferyczne,1601297100524000000,1016
CisnienieAtmosferyczne,1601298000535000000,1016
CisnienieAtmosferyczne,1601298900548000000,1016
CisnienieAtmosferyczne,1601299800562000000,1016
CisnienieAtmosferyczne,1601300700572000000,1016
CisnienieAtmosferyczne,1601301600586000000,1016
CisnienieAtmosferyczne,1601301825894000000,1015
CisnienieAtmosferyczne,1601302500603000000,1015
CisnienieAtmosferyczne,1601303400620000000,1015
CisnienieAtmosferyczne,1601304300638000000,1015
